epoch,startTimestamp,lockTimestamp,closeTimestamp,lockPrice,closePrice,lockOracleId,closeOracleId,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
79,1705430748,1705432548,1705434358,256090136625,256525334977,36893488147419341745,36893488147419341757,0,0,0,0,0,True
80,1705432558,1705434358,1705436172,256525334977,0,36893488147419341757,0,0,0,0,0,0,False
81,1705434372,1705436172,1705437972,0,0,0,0,0,0,0,0,0,False
82,1705436232,1705438032,1705439842,258292083395,258904250000,36893488147419341781,36893488147419341793,0,0,0,0,0,True
83,1705438042,1705439842,1705441664,258904250000,260472940000,36893488147419341793,36893488147419341805,0,0,0,0,0,True
84,1705439864,1705441664,1705443472,260472940000,0,36893488147419341805,0,0,0,0,0,0,False
85,1705441672,1705443472,1705445272,0,0,0,0,0,0,0,0,0,False
86,1705443528,1705445328,1705447140,259910000000,0,36893488147419341829,0,0,0,0,0,0,False
87,1705445340,1705447140,1705448940,0,0,0,0,0,0,0,0,0,False
88,1705447190,1705448990,1705450802,258848887000,258303053766,36893488147419341854,36893488147419341866,0,0,0,0,0,True
89,1705449002,1705450802,1705452612,258303053766,258800000000,36893488147419341866,36893488147419341878,0,0,0,0,0,True
90,1705450812,1705452612,1705454424,258800000000,259137602477,36893488147419341878,36893488147419341890,0,0,0,0,0,True
91,1705452624,1705454424,1705456236,259137602477,258296264417,36893488147419341890,36893488147419341902,0,0,0,0,0,True
92,1705454436,1705456236,1705458048,258296264417,257710309258,36893488147419341902,36893488147419341914,0,0,0,0,0,True
93,1705456248,1705458048,1705459858,257710309258,257930000000,36893488147419341914,36893488147419341926,0,0,0,0,0,True
94,1705458058,1705459858,1705461672,257930000000,257576163519,36893488147419341926,36893488147419341938,0,0,0,0,0,True
95,1705459872,1705461672,1705463482,257576163519,257238304117,36893488147419341938,36893488147419341950,0,0,0,0,0,True
96,1705461682,1705463482,1705465294,257238304117,257066008221,36893488147419341950,36893488147419341962,0,0,0,0,0,True
97,1705463494,1705465294,1705467104,257066008221,256717884181,36893488147419341962,36893488147419341974,0,0,0,0,0,True
98,1705465304,1705467104,1705468922,256717884181,256964240848,36893488147419341974,36893488147419341986,0,0,0,0,0,True
99,1705467122,1705468922,1705470738,256964240848,256502333494,36893488147419341986,36893488147419341998,0,0,0,0,0,True
100,1705468938,1705470738,1705472550,256502333494,256586776000,36893488147419341998,36893488147419342010,0,0,0,0,0,True
101,1705470750,1705472550,1705474368,256586776000,256568407257,36893488147419342010,36893488147419342022,0,0,0,0,0,True
102,1705472568,1705474368,1705476180,256568407257,256019408000,36893488147419342022,36893488147419342034,0,0,0,0,0,True
103,1705474380,1705476180,1705477998,256019408000,255601000000,36893488147419342034,36893488147419342047,0,0,0,0,0,True
